antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'FamilyHistoryAlzheimers', 'DietQuality', 'Diagnosis'})","frozenset({'PhysicalActivity', 'AlcoholConsumption'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'AlcoholConsumption', 'PhysicalActivity', 'Diagnosis'})","frozenset({'FamilyHistoryAlzheimers', 'DietQuality'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'DietQuality', 'AlcoholConsumption', 'Diagnosis'})","frozenset({'FamilyHistoryAlzheimers', 'PhysicalActivity'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'DietQuality', 'PhysicalActivity', 'Diagnosis'})","frozenset({'FamilyHistoryAlzheimers', 'AlcoholConsumption'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'FamilyHistoryAlzheimers', 'PhysicalActivity', 'AlcoholConsumption'})","frozenset({'DietQuality', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'FamilyHistoryAlzheimers', 'DietQuality', 'AlcoholConsumption'})","frozenset({'PhysicalActivity', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'FamilyHistoryAlzheimers', 'PhysicalActivity', 'DietQuality'})","frozenset({'AlcoholConsumption', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'DietQuality', 'PhysicalActivity', 'AlcoholConsumption'})","frozenset({'FamilyHistoryAlzheimers', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'FamilyHistoryAlzheimers', 'Diagnosis'})","frozenset({'DietQuality', 'PhysicalActivity', 'AlcoholConsumption'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'AlcoholConsumption', 'Diagnosis'})","frozenset({'FamilyHistoryAlzheimers', 'PhysicalActivity', 'DietQuality'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'PhysicalActivity', 'Diagnosis'})","frozenset({'FamilyHistoryAlzheimers', 'DietQuality', 'AlcoholConsumption'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'DietQuality', 'Diagnosis'})","frozenset({'FamilyHistoryAlzheimers', 'PhysicalActivity', 'AlcoholConsumption'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'FamilyHistoryAlzheimers', 'AlcoholConsumption'})","frozenset({'DietQuality', 'PhysicalActivity', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'FamilyHistoryAlzheimers', 'PhysicalActivity'})","frozenset({'DietQuality', 'AlcoholConsumption', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'FamilyHistoryAlzheimers', 'DietQuality'})","frozenset({'AlcoholConsumption', 'PhysicalActivity', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'PhysicalActivity', 'AlcoholConsumption'})","frozenset({'FamilyHistoryAlzheimers', 'DietQuality', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'DietQuality', 'AlcoholConsumption'})","frozenset({'FamilyHistoryAlzheimers', 'PhysicalActivity', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'DietQuality', 'PhysicalActivity'})","frozenset({'FamilyHistoryAlzheimers', 'AlcoholConsumption', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'Diagnosis'}),"frozenset({'FamilyHistoryAlzheimers', 'PhysicalActivity', 'DietQuality', 'AlcoholConsumption'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'FamilyHistoryAlzheimers'}),"frozenset({'DietQuality', 'AlcoholConsumption', 'PhysicalActivity', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'AlcoholConsumption'}),"frozenset({'FamilyHistoryAlzheimers', 'PhysicalActivity', 'DietQuality', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'PhysicalActivity'}),"frozenset({'FamilyHistoryAlzheimers', 'AlcoholConsumption', 'DietQuality', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'DietQuality'}),"frozenset({'FamilyHistoryAlzheimers', 'AlcoholConsumption', 'PhysicalActivity', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight', 'PhysicalActivity', 'AlcoholConsumption'})",frozenset({'DietQuality'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight', 'DietQuality', 'AlcoholConsumption'})",frozenset({'PhysicalActivity'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight', 'PhysicalActivity', 'DietQuality'})",frozenset({'AlcoholConsumption'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'DietQuality', 'BMIGroup_Underweight', 'PhysicalActivity', 'AlcoholConsumption'})",frozenset({'FamilyHistoryAlzheimers'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight', 'AlcoholConsumption'})","frozenset({'DietQuality', 'PhysicalActivity'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight', 'PhysicalActivity'})","frozenset({'DietQuality', 'AlcoholConsumption'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight', 'DietQuality'})","frozenset({'PhysicalActivity', 'AlcoholConsumption'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'PhysicalActivity', 'AlcoholConsumption'})","frozenset({'FamilyHistoryAlzheimers', 'DietQuality'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'DietQuality', 'BMIGroup_Underweight', 'AlcoholConsumption'})","frozenset({'FamilyHistoryAlzheimers', 'PhysicalActivity'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'DietQuality', 'BMIGroup_Underweight', 'PhysicalActivity'})","frozenset({'FamilyHistoryAlzheimers', 'AlcoholConsumption'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight'})","frozenset({'DietQuality', 'PhysicalActivity', 'AlcoholConsumption'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'AlcoholConsumption'})","frozenset({'FamilyHistoryAlzheimers', 'PhysicalActivity', 'DietQuality'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'PhysicalActivity'})","frozenset({'FamilyHistoryAlzheimers', 'DietQuality', 'AlcoholConsumption'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'DietQuality', 'BMIGroup_Underweight'})","frozenset({'FamilyHistoryAlzheimers', 'PhysicalActivity', 'AlcoholConsumption'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
frozenset({'BMIGroup_Underweight'}),"frozenset({'FamilyHistoryAlzheimers', 'PhysicalActivity', 'DietQuality', 'AlcoholConsumption'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'AlcoholConsumption', 'PhysicalActivity', 'Diagnosis'})",frozenset({'DietQuality'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'DietQuality', 'BMIGroup_Underweight', 'AlcoholConsumption', 'Diagnosis'})",frozenset({'PhysicalActivity'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'DietQuality', 'BMIGroup_Underweight', 'PhysicalActivity', 'Diagnosis'})",frozenset({'AlcoholConsumption'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'DietQuality', 'BMIGroup_Underweight', 'PhysicalActivity', 'AlcoholConsumption'})",frozenset({'Diagnosis'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'AlcoholConsumption', 'Diagnosis'})","frozenset({'DietQuality', 'PhysicalActivity'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'PhysicalActivity', 'Diagnosis'})","frozenset({'DietQuality', 'AlcoholConsumption'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'DietQuality', 'BMIGroup_Underweight', 'Diagnosis'})","frozenset({'PhysicalActivity', 'AlcoholConsumption'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'PhysicalActivity', 'AlcoholConsumption'})","frozenset({'DietQuality', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'DietQuality', 'BMIGroup_Underweight', 'AlcoholConsumption'})","frozenset({'PhysicalActivity', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'DietQuality', 'BMIGroup_Underweight', 'PhysicalActivity'})","frozenset({'AlcoholConsumption', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'Diagnosis'})","frozenset({'DietQuality', 'PhysicalActivity', 'AlcoholConsumption'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'AlcoholConsumption'})","frozenset({'DietQuality', 'PhysicalActivity', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'PhysicalActivity'})","frozenset({'DietQuality', 'AlcoholConsumption', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'DietQuality', 'BMIGroup_Underweight'})","frozenset({'AlcoholConsumption', 'PhysicalActivity', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
frozenset({'BMIGroup_Underweight'}),"frozenset({'DietQuality', 'AlcoholConsumption', 'PhysicalActivity', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'FamilyHistoryAlzheimers', 'AlcoholConsumption', 'PhysicalActivity', 'Diagnosis'})",frozenset({'SleepQuality'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'FamilyHistoryAlzheimers', 'SleepQuality', 'AlcoholConsumption', 'Diagnosis'})",frozenset({'PhysicalActivity'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'FamilyHistoryAlzheimers', 'SleepQuality', 'PhysicalActivity', 'Diagnosis'})",frozenset({'AlcoholConsumption'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'SleepQuality', 'AlcoholConsumption', 'PhysicalActivity', 'Diagnosis'})",frozenset({'FamilyHistoryAlzheimers'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'FamilyHistoryAlzheimers', 'SleepQuality', 'PhysicalActivity', 'AlcoholConsumption'})",frozenset({'Diagnosis'}),1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'FamilyHistoryAlzheimers', 'AlcoholConsumption', 'Diagnosis'})","frozenset({'SleepQuality', 'PhysicalActivity'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'FamilyHistoryAlzheimers', 'PhysicalActivity', 'Diagnosis'})","frozenset({'SleepQuality', 'AlcoholConsumption'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'FamilyHistoryAlzheimers', 'SleepQuality', 'Diagnosis'})","frozenset({'PhysicalActivity', 'AlcoholConsumption'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'AlcoholConsumption', 'PhysicalActivity', 'Diagnosis'})","frozenset({'FamilyHistoryAlzheimers', 'SleepQuality'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'SleepQuality', 'AlcoholConsumption', 'Diagnosis'})","frozenset({'FamilyHistoryAlzheimers', 'PhysicalActivity'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'SleepQuality', 'PhysicalActivity', 'Diagnosis'})","frozenset({'FamilyHistoryAlzheimers', 'AlcoholConsumption'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'FamilyHistoryAlzheimers', 'PhysicalActivity', 'AlcoholConsumption'})","frozenset({'SleepQuality', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'FamilyHistoryAlzheimers', 'SleepQuality', 'AlcoholConsumption'})","frozenset({'PhysicalActivity', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'FamilyHistoryAlzheimers', 'SleepQuality', 'PhysicalActivity'})","frozenset({'AlcoholConsumption', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'SleepQuality', 'PhysicalActivity', 'AlcoholConsumption'})","frozenset({'FamilyHistoryAlzheimers', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'FamilyHistoryAlzheimers', 'Diagnosis'})","frozenset({'SleepQuality', 'PhysicalActivity', 'AlcoholConsumption'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'AlcoholConsumption', 'Diagnosis'})","frozenset({'FamilyHistoryAlzheimers', 'SleepQuality', 'PhysicalActivity'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'PhysicalActivity', 'Diagnosis'})","frozenset({'FamilyHistoryAlzheimers', 'SleepQuality', 'AlcoholConsumption'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'SleepQuality', 'Diagnosis'})","frozenset({'FamilyHistoryAlzheimers', 'PhysicalActivity', 'AlcoholConsumption'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'FamilyHistoryAlzheimers', 'AlcoholConsumption'})","frozenset({'SleepQuality', 'PhysicalActivity', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'FamilyHistoryAlzheimers', 'PhysicalActivity'})","frozenset({'SleepQuality', 'AlcoholConsumption', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'FamilyHistoryAlzheimers', 'SleepQuality'})","frozenset({'AlcoholConsumption', 'PhysicalActivity', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'PhysicalActivity', 'AlcoholConsumption'})","frozenset({'FamilyHistoryAlzheimers', 'SleepQuality', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'SleepQuality', 'AlcoholConsumption'})","frozenset({'FamilyHistoryAlzheimers', 'PhysicalActivity', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'SleepQuality', 'PhysicalActivity'})","frozenset({'FamilyHistoryAlzheimers', 'AlcoholConsumption', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'Diagnosis'}),"frozenset({'FamilyHistoryAlzheimers', 'SleepQuality', 'PhysicalActivity', 'AlcoholConsumption'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'FamilyHistoryAlzheimers'}),"frozenset({'SleepQuality', 'AlcoholConsumption', 'PhysicalActivity', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'AlcoholConsumption'}),"frozenset({'FamilyHistoryAlzheimers', 'SleepQuality', 'PhysicalActivity', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'PhysicalActivity'}),"frozenset({'FamilyHistoryAlzheimers', 'SleepQuality', 'AlcoholConsumption', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
frozenset({'SleepQuality'}),"frozenset({'FamilyHistoryAlzheimers', 'AlcoholConsumption', 'PhysicalActivity', 'Diagnosis'})",1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,1.0,0.0,1.0
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight', 'PhysicalActivity', 'AlcoholConsumption'})",frozenset({'SleepQuality'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight', 'SleepQuality', 'AlcoholConsumption'})",frozenset({'PhysicalActivity'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight', 'SleepQuality', 'PhysicalActivity'})",frozenset({'AlcoholConsumption'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'SleepQuality', 'PhysicalActivity', 'AlcoholConsumption'})",frozenset({'FamilyHistoryAlzheimers'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight', 'AlcoholConsumption'})","frozenset({'SleepQuality', 'PhysicalActivity'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight', 'PhysicalActivity'})","frozenset({'SleepQuality', 'AlcoholConsumption'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight', 'SleepQuality'})","frozenset({'PhysicalActivity', 'AlcoholConsumption'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'PhysicalActivity', 'AlcoholConsumption'})","frozenset({'FamilyHistoryAlzheimers', 'SleepQuality'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'SleepQuality', 'AlcoholConsumption'})","frozenset({'FamilyHistoryAlzheimers', 'PhysicalActivity'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'SleepQuality', 'PhysicalActivity'})","frozenset({'FamilyHistoryAlzheimers', 'AlcoholConsumption'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'FamilyHistoryAlzheimers', 'BMIGroup_Underweight'})","frozenset({'SleepQuality', 'PhysicalActivity', 'AlcoholConsumption'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'AlcoholConsumption'})","frozenset({'FamilyHistoryAlzheimers', 'SleepQuality', 'PhysicalActivity'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'PhysicalActivity'})","frozenset({'FamilyHistoryAlzheimers', 'SleepQuality', 'AlcoholConsumption'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'SleepQuality'})","frozenset({'FamilyHistoryAlzheimers', 'PhysicalActivity', 'AlcoholConsumption'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
frozenset({'BMIGroup_Underweight'}),"frozenset({'FamilyHistoryAlzheimers', 'SleepQuality', 'PhysicalActivity', 'AlcoholConsumption'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'AlcoholConsumption', 'PhysicalActivity', 'Diagnosis'})",frozenset({'SleepQuality'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'SleepQuality', 'AlcoholConsumption', 'Diagnosis'})",frozenset({'PhysicalActivity'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'SleepQuality', 'PhysicalActivity', 'Diagnosis'})",frozenset({'AlcoholConsumption'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'SleepQuality', 'PhysicalActivity', 'AlcoholConsumption'})",frozenset({'Diagnosis'}),0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'AlcoholConsumption', 'Diagnosis'})","frozenset({'SleepQuality', 'PhysicalActivity'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'PhysicalActivity', 'Diagnosis'})","frozenset({'SleepQuality', 'AlcoholConsumption'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'SleepQuality', 'Diagnosis'})","frozenset({'PhysicalActivity', 'AlcoholConsumption'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'PhysicalActivity', 'AlcoholConsumption'})","frozenset({'SleepQuality', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'SleepQuality', 'AlcoholConsumption'})","frozenset({'PhysicalActivity', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
"frozenset({'BMIGroup_Underweight', 'SleepQuality', 'PhysicalActivity'})","frozenset({'AlcoholConsumption', 'Diagnosis'})",0.5072126570497906,1.0,0.5072126570497906,1.0,1.0,1.0,0.0,inf,0.0,0.5072126570497906,0.0,0.7536063285248953
